"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at" 
996,"1","2024-04-04T13:03:36.603578Z",2462,"[{""start"":0,""end"":5,""text"":""梨树根腐病"",""labels"":[""Disease""]},{""start"":6,""end"":24,""text"":""Pear tree root rot"",""labels"":[""English""]},{""start"":30,""end"":32,""text"":""根部"",""labels"":[""Part""]},{""start"":146,""end"":150,""text"":""地上部分"",""labels"":[""Part""]},{""start"":174,""end"":180,""text"":""叶片相对较小"",""labels"":[""Symptom""]},{""start"":181,""end"":185,""text"":""叶缘内卷"",""labels"":[""Symptom""]},{""start"":135,""end"":142,""text"":""明显的蘑菇气味"",""labels"":[""Symptom""]},{""start"":117,""end"":124,""text"":""大量白色霉状物"",""labels"":[""Symptom""]},{""start"":75,""end"":81,""text"":""根系皮层松软"",""labels"":[""Symptom""]},{""start"":56,""end"":68,""text"":""浅白色至黄褐色不规则病斑"",""labels"":[""Symptom""]}]",38.915,"梨树根腐病	Pear tree root rot		""(1)根部：发生在根颈及根部所有根系，发病初期根颈及主根为浅白色至黄褐色不规则病斑；严重时根颈及根系皮层松软、坏死、腐烂，表现为水渍状，紫褐色、黑褐色；在病部及与之邻近的土壤内产生大量白色霉状物，即病原菌分生孢子，有明显的蘑菇气味。(2)地上部分：上部发病初期表现为发枝力和生长势较弱，叶片薄，叶片相对较小，叶缘内卷，而后整个病株叶片枯黄，下垂萎蔫，此时病株已青枯型死亡。""	气温升高，雨水多土壤含水量增加，特别是定植前挖定植壕或较深的定植穴，黏性较重的山地红壤、死黄泥梨园，由于通气不畅，极有利该病的发生；另外，由于定植穴内填充物及有机肥(如饼肥～等有机物未充分腐熟，对苗木造成肥害，也会引起病菌侵染为害。","2024-04-04T13:03:36.603578Z"
997,"1","2024-04-04T13:04:37.278982Z",2463,"[{""start"":0,""end"":5,""text"":""梨树根癌病"",""labels"":[""Disease""]},{""start"":6,""end"":20,""text"":""Pear crowngall"",""labels"":[""English""]},{""start"":45,""end"":47,""text"":""根颈"",""labels"":[""Part""]},{""start"":172,""end"":174,""text"":""枝干"",""labels"":[""Part""]},{""start"":241,""end"":243,""text"":""叶片"",""labels"":[""Part""]},{""start"":252,""end"":254,""text"":""植株"",""labels"":[""Part""]},{""start"":97,""end"":103,""text"":""球形或扁球形"",""labels"":[""Symptom""]},{""start"":128,""end"":136,""text"":""呈乳白色或淡黄色"",""labels"":[""Symptom""]},{""start"":141,""end"":149,""text"":""变为褐色至深褐色"",""labels"":[""Symptom""]},{""start"":175,""end"":185,""text"":""瘤体椭圆形或不规则形"",""labels"":[""Symptom""]},{""start"":205,""end"":210,""text"":""柔软海绵状"",""labels"":[""Symptom""]},{""start"":244,""end"":248,""text"":""叶黄早落"",""labels"":[""Symptom""]},{""start"":272,""end"":276,""text"":""生长缓慢"",""labels"":[""Symptom""]},{""start"":365,""end"":369,""text"":""碱性土壤"",""labels"":[""Condition""]},{""start"":345,""end"":348,""text"":""地势低"",""labels"":[""Condition""]}]",60.449,"梨树根癌病	Pear crowngall	梨树根癌病以苗木受害为主，大树也可受害。	(1)根颈。根癌病是根部肿瘤病。肿瘤多发生在表土下根颈部和主根与侧根连接处或接穗和砧木愈合地方。瘤的形状一般为球形或扁球形，也可互相愈合成不规则形；根瘤大小差异很大，初生时呈乳白色或淡黄色，以后逐渐变为褐色至深褐色；木质化后变得坚硬，表面粗糙或凹凸不平。(2)枝干。瘤体椭圆形或不规则形，大小不一，幼嫩瘤淡褐色，表面粗糙不平，柔软海绵状；继续扩展，颜色逐年加深，内部组织木质化形成较坚硬的瘤。(3)叶片。叶黄早落。(4)植株。地上部早期的症状不明显，主要表现为生长缓慢，植株矮小等，严重时植株死亡。	(1)品种因素。不同砧木对根癌病的抗性不同，杜梨对根癌病的抗性较强，而酸梨对根癌病的抗性较弱。(2)地势。地势低的水地范围，发病率高。(3)土壤。碱性土壤有利发病。(4)树龄。随着树龄的增大而根癌病的发病加重。","2024-04-04T13:04:37.278982Z"
998,"1","2024-04-04T13:05:25.240787Z",2464,"[{""start"":0,""end"":4,""text"":""梨石痘病"",""labels"":[""Disease""]},{""start"":5,""end"":26,""text"":""Pear stone pit virus "",""labels"":[""English""]},{""start"":31,""end"":33,""text"":""梨树"",""labels"":[""Crops""]},{""start"":63,""end"":65,""text"":""枝干"",""labels"":[""Part""]},{""start"":104,""end"":106,""text"":""叶片"",""labels"":[""Part""]},{""start"":147,""end"":149,""text"":""果实"",""labels"":[""Part""]},{""start"":76,""end"":80,""text"":""树皮开裂"",""labels"":[""Symptom""]},{""start"":95,""end"":100,""text"":""木栓化突起"",""labels"":[""Symptom""]},{""start"":138,""end"":143,""text"":""轻微的斑驳"",""labels"":[""Symptom""]},{""start"":156,""end"":161,""text"":""暗绿色区域"",""labels"":[""Symptom""]},{""start"":176,""end"":180,""text"":""果实畸形"",""labels"":[""Symptom""]},{""start"":203,""end"":213,""text"":""石细胞变为褐色石细胞"",""labels"":[""Symptom""]}]",47.707,"梨石痘病	Pear stone pit virus	梨石痘病是梨树重要的病害，发生普遍，危害严重。	主要为害果实和树皮。(1)枝干。病树新梢、枝条和枝干树皮开裂，组织坏死。在老树的死皮上产生木栓化突起。(2)叶片。叶部症状不常见，有时早春抽发的叶片染病出现沿脉狭窄褪绿区，或有轻微的斑驳。(3)果实。果表皮下产生暗绿色区域，由于病区发育受阻而凹陷，导致果实畸形。凹陷区周围的果肉内有石细胞积累。果实成熟后，石细胞变为褐色石细胞。	","2024-04-04T13:05:25.240787Z"
999,"1","2024-04-04T13:06:00.945569Z",2465,"[{""start"":0,""end"":6,""text"":""梨环纹花叶病"",""labels"":[""Disease""]},{""start"":7,""end"":36,""text"":""Pear tree chlorotic leaf spot"",""labels"":[""English""]},{""start"":81,""end"":83,""text"":""叶部"",""labels"":[""Part""]},{""start"":186,""end"":188,""text"":""果实"",""labels"":[""Part""]},{""start"":202,""end"":207,""text"":""病果不变形"",""labels"":[""Symptom""]},{""start"":88,""end"":101,""text"":""淡绿色或浅黄色环斑或线纹斑"",""labels"":[""Symptom""]},{""start"":109,""end"":118,""text"":""病叶往往变形或卷缩"",""labels"":[""Symptom""]},{""start"":132,""end"":142,""text"":""淡绿色或黄绿色小斑点"",""labels"":[""Temperature""]}]",35.478,"梨环纹花叶病	Pear tree chlorotic leaf spot	梨环纹花叶病带毒梨树的干周生长量减少10%，树势衰弱且易遭冻害。危害分布广泛。	""(1)叶部：叶片产生淡绿色或浅黄色环斑或线纹斑。高度感病品种的病叶往往变形或卷缩。有些品种无明显症状，或仅有淡绿色或黄绿色小斑点组成的轻微斑纹。阳光充足的夏天症状明显，而且感病品种在8月份叶片上常出现坏死区域。(2)果实：病斑偶尔也发生在果实上，但病果不变形，果肉组织也无明显损伤。""	气候条件和品种影响症状的表现，干热夏天症状明显。","2024-04-04T13:06:00.946571Z"
1000,"1","2024-04-04T13:06:45.113893Z",2466,"[{""start"":0,""end"":6,""text"":""梨叶脉黄化病"",""labels"":[""Disease""]},{""start"":7,""end"":23,""text"":""Pear veinyellows"",""labels"":[""English""]},{""start"":57,""end"":59,""text"":""枝干"",""labels"":[""Part""]},{""start"":99,""end"":101,""text"":""叶片"",""labels"":[""Part""]},{""start"":112,""end"":122,""text"":""界线不很清晰的黄化区"",""labels"":[""Symptom""]},{""start"":69,""end"":78,""text"":""红褐色近梭形坏死斑"",""labels"":[""Symptom""]},{""start"":85,""end"":95,""text"":""木质部上有凹陷茎痘斑"",""labels"":[""Symptom""]},{""start"":158,""end"":163,""text"":""红色斑驳状"",""labels"":[""Symptom""]},{""start"":167,""end"":169,""text"":""植株"",""labels"":[""Part""]}]",43.932,"梨叶脉黄化病	Pear veinyellows	梨叶脉黄化病各国梨产区均有发生，病树新梢生长量减少50%。	(1)枝干。苗干中下部皮层产生红褐色近梭形坏死斑，剥开树皮，见木质部上有凹陷茎痘斑。(2)叶片。初在较小的叶脉上形成界线不很清晰的黄化区，一般仅短小的细脉发病，特别是在接穗第1年生长期间最为明显，有些类型形成红色斑驳状。(3)植株。成年树染病，通常不显症。	该病发生数量和密度与品种、毒源类型及气候条件相关。","2024-04-04T13:06:45.113893Z"
1001,"1","2024-04-04T13:07:51.253648Z",2467,"[{""start"":0,""end"":6,""text"":""梨根结线虫病"",""labels"":[""Disease""]},{""start"":7,""end"":43,""text"":""Pear tree root-knot nematode disease"",""labels"":[""English""]},{""start"":59,""end"":61,""text"":""根系"",""labels"":[""Part""]},{""start"":175,""end"":177,""text"":""枝干"",""labels"":[""Part""]},{""start"":194,""end"":196,""text"":""叶片"",""labels"":[""Part""]},{""start"":244,""end"":246,""text"":""花器"",""labels"":[""Part""]},{""start"":270,""end"":272,""text"":""植株"",""labels"":[""Part""]},{""start"":159,""end"":164,""text"":""形成须根团"",""labels"":[""Symptom""]},{""start"":178,""end"":182,""text"":""枝短梢弱"",""labels"":[""Symptom""]},{""start"":197,""end"":201,""text"":""叶色发黄"",""labels"":[""Symptom""]},{""start"":206,""end"":210,""text"":""叶缘卷风"",""labels"":[""Symptom""]},{""start"":211,""end"":215,""text"":""呈缺水状"",""labels"":[""Symptom""]},{""start"":250,""end"":253,""text"":""开花多"",""labels"":[""Symptom""]},{""start"":278,""end"":282,""text"":""树势衰退"",""labels"":[""Symptom""]}]",65.925,"梨根结线虫病	Pear tree root-knot nematode disease	梨根结线虫病分布较广。	(1)根系：线虫寄生在根皮与中柱之间，使根组织过度生长，结果形成大小不等的根瘤。因此，根部成根瘤状肿大，为此病的主要症状。根瘤大多数发生在细根上，感染严重上，可出现次生根瘤，并发生大量小根，使根系盘结成团，形成须根团，最后病根坏死。(2)枝干：枝短梢弱，严重时枝条枯萎。(3)叶片：叶色发黄，无光泽，叶缘卷风，呈缺水状，还表现叶片呈缺素症花叶等病状，最后，叶片干枯脱落。(4)花器、果实：开花多，结果少，着果率低，果实小。(5)植株：植株受害后树势衰退，甚至凋萎。	以往发生过病害的果园发生重。","2024-04-04T13:07:51.253648Z"
1002,"1","2024-04-04T13:08:27.864852Z",2468,"[{""start"":0,""end"":5,""text"":""梨果青霉病"",""labels"":[""Disease""]},{""start"":6,""end"":20,""text"":""Pear blue mold"",""labels"":[""English""]},{""start"":70,""end"":75,""text"":""病斑近圆形"",""labels"":[""Symptom""]},{""start"":76,""end"":79,""text"":""淡白色"",""labels"":[""Symptom""]},{""start"":95,""end"":101,""text"":""果肉软腐凹陷"",""labels"":[""Symptom""]},{""start"":108,""end"":116,""text"":""病果表面出现霉斑"",""labels"":[""Symptom""]},{""start"":134,""end"":137,""text"":""呈堆状"",""labels"":[""Symptom""]},{""start"":200,""end"":205,""text"":""贮藏室带菌"",""labels"":[""Condition""]}]",36.379,"梨果青霉病	Pear blue mold	梨果贮藏过程中的常见病。梨果机械伤口多时可造成严重损失。	为害生长后期和贮藏期的果实。发病开始时，病斑近圆形，淡白色，很快腐烂，由外向内部深层扩展，果肉软腐凹陷，病健部明显，病果表面出现霉斑，菌丝初为白色后渐产生青绿色粉状物，呈堆状，腐烂果实有一股霉味。	(1)环境因素。土窑贮藏初期和后期窑温较高时病情发展快，冬季低温时病情发展慢。(2)农业防治：包装房、贮藏室带菌发病重。破伤果发病重。","2024-04-04T13:08:27.864852Z"
1003,"1","2024-04-04T13:08:50.150327Z",2469,"[{""start"":0,""end"":4,""text"":""梨软腐病"",""labels"":[""Disease""]},{""start"":5,""end"":26,""text"":""Pear Mucor fruit rot "",""labels"":[""English""]},{""start"":78,""end"":87,""text"":""浅褐色至红褐色圆斑"",""labels"":[""Symptom""]},{""start"":114,""end"":120,""text"":""病果全部软腐"",""labels"":[""Symptom""]}]",22.06,"梨软腐病	Pear Mucor fruit rot	梨软腐病零星发生。果实伤口多、贮藏期温度高时发生较重。	多始于果实梗洼、萼底及表皮的刺伤口，果实表面出现浅褐色至红褐色圆斑，后扩展成黑褐色不规则形软腐病斑。高温时5～6天内可使病果全部软腐。在0℃条件下，冷藏60天后，染病果实全部腐烂，还能引起再侵染。病部长出大量灰白色丝体和黑色小点。	高湿的气候条件下病情迅速发展。","2024-04-04T13:08:50.150327Z"
1004,"1","2024-04-04T13:09:23.330803Z",2470,"[{""start"":0,""end"":4,""text"":""梨顶腐病"",""labels"":[""Disease""]},{""start"":5,""end"":22,""text"":""Pear diplodia rot"",""labels"":[""English""]},{""start"":66,""end"":76,""text"":""果实萼洼周围出现褐色"",""labels"":[""Symptom""]},{""start"":77,""end"":83,""text"":""稍浸润的斑点"",""labels"":[""Symptom""]},{""start"":137,""end"":152,""text"":""黑褐色或暗红色水渍状的湿腐斑块"",""labels"":[""Symptom""]},{""start"":224,""end"":228,""text"":""土壤干燥"",""labels"":[""Condition""]},{""start"":267,""end"":271,""text"":""地势低注"",""labels"":[""Condition""]}]",32.97,"梨顶腐病	Pear diplodia rot	梨顶腐病可使果实腐烂脱落。	果实从心室开始腐烂，后向外扩展直至整个果顶。从外观察，初在果实萼洼周围出现褐色、稍浸润的斑点，几天就扩大为大的晕环，颜色不继加深，如遇上连续雨天，腐烂更快，有的在果顶病部还产生开裂腐烂。果实病部最后呈黑褐色或暗红色水渍状的湿腐斑块，严重时全果腐烂。受害果实极易脱落。	(1)品种因素。主要发生在洋梨品种上，萼口开、萼筒长与果心相联系的品种发病重。(2)气候因素。果实生长期，土壤干燥，又突然降雨，病害增多。(3)土壤。酸性土壤中发病重。(4)栽培因素。老果园、地势低注。","2024-04-04T13:09:23.330803Z"
1005,"1","2024-04-04T13:10:25.511218Z",2471,"[{""start"":0,""end"":5,""text"":""梨树衰退病"",""labels"":[""Disease""]},{""start"":6,""end"":23,""text"":""Pear tree decline"",""labels"":[""English""]},{""start"":93,""end"":97,""text"":""叶片变红"",""labels"":[""Symptom""]},{""start"":135,""end"":140,""text"":""叶呈浅绿色"",""labels"":[""Symptom""]},{""start"":141,""end"":144,""text"":""革质化"",""labels"":[""Symptom""]},{""start"":155,""end"":165,""text"":""叶片变为纯黄色或红色"",""labels"":[""Symptom""]},{""start"":201,""end"":211,""text"":""下卷或沿主脉向上纵卷"",""labels"":[""Symptom""]},{""start"":212,""end"":216,""text"":""叶片皱缩"",""labels"":[""Symptom""]}]",61.926,"梨树衰退病	Pear tree decline	梨树衰退病发生普遍，发病初期可造成损失达27%，此后7～8年果实产量可降低25%。	有3种类型。(1)急性衰退。发生在夏秋季，以慢性衰退或叶片变红为前兆，经几天或几周后树体迅速枯萎或死亡。(2)慢性衰退。叶片小或生长缓慢，叶呈浅绿色、革质化，顶梢生长量减少，秋季叶片变为纯黄色或红色，染病树能存活数年或多年。(3)叶片变红。是中间温和类型，有的变红叶片略下卷或沿主脉向上纵卷，叶片皱缩或叶脉变粗，易早落。	很多梨品种均为感病品种。","2024-04-04T13:10:25.511218Z"
1006,"1","2024-04-04T13:11:02.908643Z",2472,"[{""start"":8,""end"":42,""text"":""Pear tree bacterial blossom blight"",""labels"":[""English""]},{""start"":0,""end"":7,""text"":""梨细菌性花腐病"",""labels"":[""Disease""]},{""start"":47,""end"":49,""text"":""叶片"",""labels"":[""Part""]},{""start"":69,""end"":71,""text"":""花器"",""labels"":[""Part""]},{""start"":53,""end"":57,""text"":""小的斑点"",""labels"":[""Symptom""]},{""start"":58,""end"":60,""text"":""穿孔"",""labels"":[""Symptom""]},{""start"":117,""end"":121,""text"":""花序变黑"",""labels"":[""Symptom""]}]",37.191,"梨细菌性花腐病	Pear tree bacterial blossom blight		(1)叶片。幼叶生小的斑点或穿孔或整叶死亡。(2)花器。有2种类型。一种是真花腐症状，在萼片外表、花梗、花托或花簇的外表面发生，气候条件合适，整个花序变黑，整个短果枝死亡。另一种症状是萼洼处侵染，发生在花期花的蜜腺处，单个病斑在病部迅速扩展，相互融合，致花瓣脱落或在病果萼端现出黑色斑块，严重者果梗或果实变成黑色或在成熟前脱落。	参见苹果泡斑病。","2024-04-04T13:11:02.908643Z"
1007,"1","2024-04-04T13:11:33.460560Z",2473,"[{""start"":0,""end"":4,""text"":""梨叶疹病"",""labels"":[""Disease""]},{""start"":5,""end"":19,""text"":""Pear leaf spot"",""labels"":[""English""]},{""start"":81,""end"":86,""text"":""浅绿色疱疹"",""labels"":[""Symptom""]},{""start"":147,""end"":152,""text"":""叶旱期况落"",""labels"":[""Symptom""]},{""start"":159,""end"":165,""text"":""影响花芽形成"",""labels"":[""Symptom""]}]",30.329,"梨叶疹病	Pear leaf spot	梨叶疹病在国内各梨区均有发生，一般为害不重，苗圃中发生较多。	成虫、若虫均可为害，主要为害嫩叶。叶片被害初期出现芝麻大小的浅绿色疱疹，后逐渐扩大，并变成红、褐色、最后变成黑色。疱疹多发生在主、侧脉之间，常密集成行，使叶片正面隆起，背面凹陷卷曲。严重时彼害叶旱期况落，树势彼削弱，影响花芽形成，导致产量下降。	","2024-04-04T13:11:33.460560Z"
1008,"1","2024-04-04T13:11:55.118785Z",2474,"[{""start"":0,""end"":4,""text"":""梨缩叶病"",""labels"":[""Disease""]},{""start"":4,""end"":19,""text"":"" Pear leaf curl"",""labels"":[""English""]},{""start"":35,""end"":41,""text"":""红色肿胀疱疹"",""labels"":[""Symptom""]},{""start"":44,""end"":53,""text"":""叶边缘向上纵卷肿胀"",""labels"":[""Symptom""]},{""start"":67,""end"":73,""text"":""叶卷成双筒状"",""labels"":[""Symptom""]},{""start"":92,""end"":103,""text"":""叶片组织变红或淡黄绿色"",""labels"":[""Symptom""]}]",21.451,"梨缩叶病	Pear leaf curl	梨缩叶病分布广泛。	被害叶出现红色肿胀疱疹，或由叶边缘向上纵卷肿胀，叶片茸毛变长稍密，严重时，叶卷成双筒状，向外弯曲似牛角，叶面和叶背均有虫体。叶片组织变红或淡黄绿色。老叶受害稍轻。	梨的品种间受害不同，白梨、安梨、鸭梨、红宵梨等品种常见发生。","2024-04-04T13:11:55.118785Z"
1009,"1","2024-04-04T13:12:11.286587Z",2475,"[{""start"":0,""end"":6,""text"":""梨灰色膏药病"",""labels"":[""Disease""]},{""start"":7,""end"":28,""text"":""Pear gray felt fungus"",""labels"":[""English""]},{""start"":41,""end"":49,""text"":""圆形或不规则菌膜"",""labels"":[""Symptom""]},{""start"":56,""end"":63,""text"":""灰白色或暗灰色"",""labels"":[""Symptom""]}]",15.95,"梨灰色膏药病	Pear gray felt fungus		为害枝干。在枝干上产生圆形或不规则菌膜，如贴膏药状，灰白色或暗灰色，表面比较光滑，后变紫褐色至黑色。	","2024-04-04T13:12:11.286587Z"
1010,"1","2024-04-04T13:12:25.167673Z",2476,"[{""start"":0,""end"":4,""text"":""梨烂果病"",""labels"":[""Disease""]},{""start"":5,""end"":19,""text"":""Pear fruit rot"",""labels"":[""English""]},{""start"":72,""end"":77,""text"":""边缘暗褐色"",""labels"":[""Symptom""]}]",13.665,"梨烂果病	Pear fruit rot	梨烂果病是梨延期贮藏中常见的病害，对梨树生产造成的损失很大。	病斑圆形，直径0.5～2.5mm，微凹陷，边缘暗褐色，中心色较浅。腐烂组织干燥，坚硬。	苹果的烂果病从6月中旬开始发生，7月下旬至9月中旬为高峰期。梨的烂果病从5月上旬开始发生，7月下旬至9月中旬为发病高峰期。","2024-04-04T13:12:25.167673Z"
1011,"1","2024-04-04T13:14:53.694914Z",2477,"[{""start"":0,""end"":4,""text"":""梨裂果病"",""labels"":[""Disease""]},{""start"":5,""end"":21,""text"":""Pear fruit split"",""labels"":[""English""]},{""start"":83,""end"":85,""text"":""枝干"",""labels"":[""Part""]},{""start"":109,""end"":111,""text"":""叶片"",""labels"":[""Part""]},{""start"":150,""end"":152,""text"":""果实"",""labels"":[""Part""]},{""start"":95,""end"":105,""text"":""病枝由褐色转为红褐色"",""labels"":[""Symptom""]},{""start"":116,""end"":121,""text"":""叶变紫红色"",""labels"":[""Symptom""]},{""start"":122,""end"":126,""text"":""叶变窄小"",""labels"":[""Symptom""]},{""start"":127,""end"":134,""text"":""叶片皱缩或卷曲"",""labels"":[""Symptom""]},{""start"":139,""end"":146,""text"":""叶缘焦枯或开裂"",""labels"":[""Symptom""]},{""start"":158,""end"":162,""text"":""阳面变红"",""labels"":[""Symptom""]},{""start"":183,""end"":191,""text"":""果面粗糙凹凸不平"",""labels"":[""Symptom""]},{""start"":217,""end"":225,""text"":""网状等不规则裂纹"",""labels"":[""Symptom""]},{""start"":235,""end"":242,""text"":""久旱后大水漫灌"",""labels"":[""Condition""]}]",148.307,"梨裂果病	Pear fruit split	梨裂果病是一种生理性病害，在果实近成熟期，雨水过多，特别是在久旱后多雨造成果肉迅速生长，而果皮生长较慢，形成裂果。	(1)枝干。病枝易干梢，严重时病枝由褐色转为红褐色。(2)叶片。病梢尖上叶变紫红色，叶变窄小，叶片皱缩或卷曲，严重的，叶缘焦枯或开裂。(3)果实。初期仅在向阳面变红，果肉逐渐木质化。分为3种类型：无裂纹，但果面粗糙凹凸不平；果面粗糙，有点状裂痕；果面极粗糙，遍布点状、条状、网状等不规则裂纹。	(1)气候因素。久旱后大水漫灌发病重。(2)树体。小树发病轻，结果树发病重。(3)栽培因素。树势衰弱或染有腐烂病、黑星病的发病重。","2024-04-04T13:14:53.694914Z"
1012,"1","2024-04-04T13:15:35.483037Z",2478,"[{""start"":0,""end"":6,""text"":""梨大食心虫 "",""labels"":[""Pest""]},{""start"":6,""end"":21,""text"":""Pear fruit moth"",""labels"":[""English""]},{""start"":73,""end"":75,""text"":""梨树"",""labels"":[""Crops""]}]",41.578,"梨大食心虫	Pear fruit moth	梨大食心虫学名：Nephopteryx pirivorella Matsumura。属鳞翅目，螟蛾科。梨树的重要害虫。此虫常造成严重减产，特别是大发生年份，若防治不及时，导致毫无收成。国内分布北起黑龙江、内蒙古、新疆，南限稍过南岭，最南采地广东、广西、云南中北部，东近国境线，西达新疆，并由甘肃、青海折入四川、云南，止于东经100度附近。吉林、河北、山西、山东、河南、安徽等省，密度较大。国外分布于朝鲜、日本、前苏联。	越冬幼虫为害花芽，从芽的基部蛀入，直达花轴髓部，虫孔外有细小虫粪，有丝缀连，被害芽干瘪死亡。越冬后的幼虫从越冬芽内爬出，为害新芽。转芽为害时，先于芽鳞内吐丝缠缀鳞片，使不脱落，逐渐向髓部食害，外部有虫粪；花丛严重受害时，全部凋萎干枯。幼果被害时，蛀孔外有虫粪堆积，果柄基部有大量丝缀缠，使被害幼果不易脱落，尤其接近化蛹时，被害果实的果柄基部有白丝缠绕在枝上，被害果变黑、皱缩、干枯，至冬季仍悬挂在枝上，故称之为“吊死鬼”。	""(1)发生世代：梨大食心虫一年发生代数因地而异，在吉林一年发生1代，辽宁一年发生1～2代，山东、河北、四川大部地区一年发生2代，河南南部一年可发生3代。一年发生2代以上的地区有世代重叠现象，。(2)越冬及初次虫源：各地均以1～2龄幼虫在被害芽内结茧越冬。(3)发生时期：越冬幼虫在梨花花芽鳞片间露绿时开始出蛰转芽，花序分离时为出蛰终止期。转芽主要为害附近芽，越冬代成虫发生在6月上中旬至7月下旬，盛期在6月下旬。发生1代的幼虫即在最后受害芽内越冬，发生2代的，幼虫为害1个芽后转果为害或孵化后幼虫直接蛀果为害，在果内老熟化蛹，蛹期发生在7月上旬至8月中旬，蛹期9～10天。羽化习性同越冬代成虫，再产卵，幼虫为害3个花芽后越冬。""","2024-04-04T13:15:35.483037Z"
1013,"1","2024-04-04T13:16:05.741124Z",2479,"[{""start"":0,""end"":5,""text"":""梨小食心虫"",""labels"":[""Pest""]},{""start"":6,""end"":25,""text"":""Oriental fruit moth"",""labels"":[""English""]},{""start"":59,""end"":60,""text"":""梨"",""labels"":[""Crops""]},{""start"":61,""end"":62,""text"":""桃"",""labels"":[""Crops""]},{""start"":63,""end"":64,""text"":""梅"",""labels"":[""Crops""]},{""start"":65,""end"":66,""text"":""杏"",""labels"":[""Crops""]},{""start"":113,""end"":117,""text"":""纵裂流胶"",""labels"":[""Symptom""]}]",30.036,"梨小食心虫	Oriental fruit moth	梨小食心虫Cydia molesta Busck鳞翅目卷蛾科，为害梨、桃、梅、杏等。国内分布面广较常见。	春夏季发生的幼虫主要蛀食嫩梢，受害后嫩梢枯萎下垂，俗称“折梢”，最后纵裂流胶；每条幼虫可食害3～4个新梢。夏秋季发生的幼虫主要蛀食果实，蛀道直达果心，入果孔很小，蛀孔周围青绿色，脱果孔稍大，其虫道有幼虫吐的丝。蛀果孔常被病菌侵入，腐烂变黑，所以称“黑膏药”。	(1)世代。华南每年发生6～7代，华北多为3～4代。(2)越冬。以老熟幼虫在果树枝干裂皮缝隙、主干根颈周围表土下、堆果场所等处结茧越冬。(3)时期。越冬代成虫在4月中旬开始羽化，5月中、下旬为羽化盛期。一般在雨水多湿度高的年份，成虫产卵量多，危害严重；桃梨混栽区发生重。","2024-04-04T13:16:05.741124Z"
1014,"1","2024-04-04T13:16:59.137733Z",2480,"[{""start"":0,""end"":4,""text"":""美国白蛾"",""labels"":[""Pest""]},{""start"":5,""end"":18,""text"":""Fall webworm "",""labels"":[""English""]},{""start"":55,""end"":57,""text"":""苹果"",""labels"":[""Crops""]},{""start"":58,""end"":59,""text"":""桃"",""labels"":[""Crops""]},{""start"":60,""end"":61,""text"":""李"",""labels"":[""Crops""]},{""start"":62,""end"":64,""text"":""海棠"",""labels"":[""Crops""]},{""start"":65,""end"":67,""text"":""山楂"",""labels"":[""Crops""]},{""start"":68,""end"":69,""text"":""梨"",""labels"":[""Crops""]},{""start"":70,""end"":71,""text"":""杏"",""labels"":[""Crops""]},{""start"":72,""end"":74,""text"":""樱桃"",""labels"":[""Crops""]},{""start"":75,""end"":77,""text"":""葡萄"",""labels"":[""Crops""]},{""start"":167,""end"":171,""text"":""叶片吃光"",""labels"":[""Symptom""]},{""start"":306,""end"":315,""text"":""9月下旬至10月初"",""labels"":[""Condition""]}]",53.172,"美国白蛾	Fall webworm	美国白蛾Hyphantria cunea (Drury)鳞翅目灯蛾科，为害苹果、桃、李、海棠、山楂、梨、杏、樱桃、葡萄等300多种植物。	以幼虫群集结网，并在网内取食叶肉，残留表皮。网幕随幼虫龄期增长而扩大，长的可达1.5m以上。4龄后的幼虫分散危害，不再结网。因大龄幼虫食量大，2～3天就可将整株叶片吃光。	(1)世代。北方果区每年发生2代。(2)越冬。以蛹越冬。(3)时期。5月上旬开始羽化为成虫，羽化期可延续到6月下旬。第1代幼虫发生期在6月上旬至8月上旬；7月中旬开始化蛹。7月下旬开始羽化为成虫至8月下旬结束。第2代幼虫发生于8月上旬至11月上旬。9月上旬开始化蛹，9月下旬至10月初为盛期。","2024-04-04T13:16:59.137733Z"
1015,"1","2024-04-04T13:17:33.458367Z",2481,"[{""start"":0,""end"":4,""text"":""梨星毛虫"",""labels"":[""Pest""]},{""start"":5,""end"":19,""text"":""Pear leaf worm"",""labels"":[""English""]},{""start"":53,""end"":54,""text"":""梨"",""labels"":[""Crops""]},{""start"":55,""end"":57,""text"":""苹果"",""labels"":[""Crops""]},{""start"":58,""end"":60,""text"":""沙果"",""labels"":[""Crops""]},{""start"":257,""end"":262,""text"":""5月上中旬"",""labels"":[""Condition""]}]",34.066,"梨星毛虫	Pear leaf worm	梨星毛虫Illiberis pruni Dyar鳞翅目斑蛾科，为害梨、苹果、沙果、杏等。各地均有发生。	过冬幼虫出蛰后，蛀食花芽和叶芽，被害花芽流出树液；为害叶片时把.叶边用丝粘在一起，包成饺子形，幼虫于其中吃食叶肉。夏季刚孵出的幼虫不包叶，在叶背面食叶肉呈现许多虫斑。	(1)世代。东北、华北每年发生1代，河南西部、陕西关中1～2代。(2)越冬。以2～3龄幼虫在树皮裂缝下或伤痕，贴叶下结茧越冬。(3)时期。果树花芽萌动时出蛰为害萌动的芽，出蛰不整齐，于4月中旬进入盛期，5月上中旬是为害叶盛期，6月上旬羽化，中下旬进入盛期，6月下旬开始孵化，7月上旬进入孵化盛期。","2024-04-04T13:17:33.458367Z"
